adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
False,/xHDynIimfsgj0ZOs0j5ma8v1vmM.jpg,"[35, 18]",120467,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",30.382,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2014-02-26,The Grand Budapest Hotel,False,8.05,14644,"Comedy, Drama"
False,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,"[35, 18]",823754,en,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",9.206,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,2021-07-22,Bo Burnham: Inside,False,8.044,472,"Comedy, Drama"
False,/md848EEPm3dHZOqwGxxTVwH2vu5.jpg,"[18, 36]",906126,es,La sociedad de la nieve,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",69.464,/2e853FDVSIso600RqAMunPxiZjq.jpg,2023-12-15,Society of the Snow,False,8.046,2797,"Drama, History"
False,/lpuehRS74pgVYIQ6ZQ2fIAaoAvo.jpg,[18],538362,it,Sulla mia pelle,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",6.423,/rwPgE6fLxuJmPWi8fFjgENJMAjr.jpg,2018-09-12,On My Skin,False,8.044,1838,Drama
False,/37lz7mPo3AWV2BiaF7TA6ZWqL5u.jpg,"[18, 36]",821,en,Judgment at Nuremberg,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",12.658,/b6vYatvui1EXeFYfpDX4rcbueuP.jpg,1961-12-18,Judgment at Nuremberg,False,8.043,767,"Drama, History"
False,/x1eYwWTT8KbT8MvZBioxJ4ctZ35.jpg,[18],1000492,fr,Je verrai toujours vos visages,"Since 2014, France's restorative justice programmes have offered a safe space for supervised dialogue between offenders and victims. Grégoire, Nawelle, and Sabine, victims of heists and violent robberies, agree to join one of these discussion groups alongside offenders Nassim, Issa, and Thomas, all convicted of violent robberies. Meanwhile Chloé, a victim of childhood sexual abuse, prepares for dialogue with her own agressor after learning he has moved back into town.",11.362,/zIgyDGsmIyMAf0ppg7QKTuIM1He.jpg,2023-03-29,All Your Faces,False,8.0,512,Drama
False,/oirihXGa5nm08QssHHH4qi59Dm6.jpg,[18],310569,pt,Que Horas Ela Volta?,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However, Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",8.979,/u1tDQun2iJAzersd94S8P47WEOL.jpg,2015-06-04,The Second Mother,False,8.041,712,Drama
False,/b4VAgPHGL33OA5QNZCYi0jU5Nma.jpg,[18],800,es,Los olvidados,"A group of juvenile delinquents live a violent life in the infamous slums of Mexico City; among them Pedro, whose morality is gradually corrupted and destroyed by the others.",7.531,/cDCvmYoyqFg4CuSMtGMvCpfOIEw.jpg,1950-12-09,The Young and the Damned,False,8.04,465,Drama
False,/cy7ymUaMEWRoig7LWXpfzaaw2vv.jpg,[18],147,fr,Les Quatre Cents Coups,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",11.434,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,1959-06-03,The 400 Blows,False,8.041,2105,Drama
False,/eNog8pV3p7I5OnBxDLIo97GnXOP.jpg,"[18, 10749, 10752]",31439,zh,活着,"Fugui and Jiazhen endure tumultuous events in China as their personal fortunes move from wealthy landownership to peasantry. Addicted to gambling, Fugui loses everything. In the years that follow he is pressed into both the nationalist and communist armies, while Jiazhen is forced into menial work.",9.987,/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg,1994-05-18,To Live,False,8.039,305,"Drama, Romance, War"
False,/6MmYsaK6poR8f4R8jsBnJBU5tfd.jpg,"[18, 35]",400928,en,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",50.946,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,2017-04-07,Gifted,False,8.038,5385,"Drama, Comedy"
False,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",112.409,/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,2013-12-25,The Wolf of Wall Street,False,8.035,23705,"Crime, Drama, Comedy"
False,/8JaU1ez5TSrRSmncB0Xh2YQavXP.jpg,"[18, 53, 12]",204,fr,Le Salaire de la peur,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",17.525,/y5iBurPvCvPfGukQUxlJHjazeZV.jpg,1953-04-22,The Wages of Fear,False,8.036,923,"Drama, Thriller, Adventure"
False,/hKpzq3U7X1C1lqnYh0WQwlPyxO5.jpg,"[18, 36]",1955,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",23.046,/3SInR81qnXjY7Or5qXyiQLmWfEh.jpg,1980-10-09,The Elephant Man,False,8.035,3431,"Drama, History"
False,/s7oObbrQrfTvcIwvmcGTUdnMCiw.jpg,"[18, 10749]",26022,hi,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",28.524,/5Y36lCiNyyV71mjq6LavgiggbhT.jpg,2010-02-10,My Name Is Khan,False,8.034,1293,"Drama, Romance"
False,/3mxteiwtcCPjbYKlyC0WxY1G9J3.jpg,"[18, 53]",582,de,Das Leben der Anderen,"In 1984 East Berlin, an agent of the Stasi secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",17.468,/cVUDMnskSc01rdbyH0tLATTJUdP.jpg,2006-03-23,The Lives of Others,False,8.032,3609,"Drama, Thriller"
False,/pD5Z6YglDNcRhcrCJKDhJlbGzni.jpg,"[36, 10402, 18]",279,en,Amadeus,Disciplined Italian composer Antonia Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Viennese composer Wolfgang Amadeus Mozart.,21.185,/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,1984-09-19,Amadeus,False,8.032,4179,"History, Music, Drama"
False,/1r9lH3DaSWKGyvZaoo6BF5STOk5.jpg,"[35, 80, 18]",9277,en,The Sting,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,23.942,/4VdQopZb0lx13Me3yxE5rUXMGCI.jpg,1973-12-25,The Sting,False,8.029,2564,"Comedy, Crime, Drama"
False,/e7Z0DROMA9KLW5LfLXgYGv48qk4.jpg,[35],610461,es,"Veinteañera, divorciada y fantástica","Regina, our young protagonist, always dreamed of getting married. And she did it - but the dream lasted much less than she thought and now she has to face life in a very funny way as a divorcee.",9.026,/oSbCdDI0SAAOdywGe0YVO2iDdV9.jpg,2020-02-14,"Veinteañera, divorciada y fantástica",False,8.023,387,Comedy
